book_slug,book_title,page_name,view_path,source_url,local_path
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page6,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page6.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page6.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page1,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page1.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page2,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page2.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page3,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page3.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page4,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page4.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page5.jpg
how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=how-to-tame-a-monster/ebook/en_english/images/how-to-tame-a-monster_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/how-to-tame-a-monster_how-to-tame-a-monster_en_page6.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5.jpg
dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=dance-khuzwayo-dance/ebook/en_english/images/dance-khuzwayo-dance_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6.jpg
whats-next,What's next?,whats-next_en_page1,whats-next/ebook/en_english/images/whats-next_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page1.jpg
whats-next,What's next?,whats-next_en_page2,whats-next/ebook/en_english/images/whats-next_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page2.jpg
whats-next,What's next?,whats-next_en_page3,whats-next/ebook/en_english/images/whats-next_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page3.jpg
whats-next,What's next?,whats-next_en_page4,whats-next/ebook/en_english/images/whats-next_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page4.jpg
whats-next,What's next?,whats-next_en_page5,whats-next/ebook/en_english/images/whats-next_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page5.jpg
whats-next,What's next?,whats-next_en_page6,whats-next/ebook/en_english/images/whats-next_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=whats-next/ebook/en_english/images/whats-next_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whats-next_whats-next_en_page6.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page1,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page1.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page2,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page2.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page3,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page3.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page4,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page4.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page5,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page5.jpg
whos-that-baby,Who's that baby?,whos-that-baby_en_page6,whos-that-baby/ebook/en_english/images/whos-that-baby_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=whos-that-baby/ebook/en_english/images/whos-that-baby_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whos-that-baby_whos-that-baby_en_page6.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page1,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page1.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page2,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page2.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page3,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page3.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page4,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page4.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page5,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page5.jpg
meerkat-magic,Meerkat magic,meerkat-magic_en_page6,meerkat-magic/ebook/en_english/images/meerkat-magic_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=meerkat-magic/ebook/en_english/images/meerkat-magic_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/meerkat-magic_meerkat-magic_en_page6.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page1,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page1.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page2,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page2.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page3,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page3.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page4,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page4.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page5,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page5.jpg
the-monster-must-go,The monster must go!,the-monster-must-go_en_page6,the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=the-monster-must-go/ebook/en_english/images/the-monster-must-go_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-monster-must-go_the-monster-must-go_en_page6.jpg
