page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_contrast_loss.jpg
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_content_crop.jpg
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_occluding_prompt.jpg
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_clutter_controls.jpg
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_tiny_text_band.jpg
80,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0080_wheres-that-cat_wheres_that_cat_en_page3_overlap_text_block.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_original.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_contrast_loss.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_content_crop.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_occluding_prompt.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_clutter_controls.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_tiny_text_band.jpg
81,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0081_wheres-that-cat_wheres_that_cat_en_page4_overlap_text_block.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_original.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_contrast_loss.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_content_crop.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_occluding_prompt.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_clutter_controls.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_tiny_text_band.jpg
82,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0082_wheres-that-cat_wheres_that_cat_en_page5_overlap_text_block.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_original.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_contrast_loss.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_content_crop.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_occluding_prompt.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_clutter_controls.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_tiny_text_band.jpg
83,wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0083_wheres-that-cat_wheres_that_cat_en_page6_overlap_text_block.jpg
84,shongololo,Shongololo,shongololo_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_original.jpg
84,shongololo,Shongololo,shongololo_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_contrast_loss.jpg
84,shongololo,Shongololo,shongololo_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_content_crop.jpg
84,shongololo,Shongololo,shongololo_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_occluding_prompt.jpg
84,shongololo,Shongololo,shongololo_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_clutter_controls.jpg
84,shongololo,Shongololo,shongololo_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_tiny_text_band.jpg
84,shongololo,Shongololo,shongololo_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0084_shongololo_shongololo_en_page1_overlap_text_block.jpg
85,shongololo,Shongololo,shongololo_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_original.jpg
85,shongololo,Shongololo,shongololo_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_contrast_loss.jpg
85,shongololo,Shongololo,shongololo_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_content_crop.jpg
85,shongololo,Shongololo,shongololo_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_occluding_prompt.jpg
85,shongololo,Shongololo,shongololo_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_clutter_controls.jpg
85,shongololo,Shongololo,shongololo_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_tiny_text_band.jpg
85,shongololo,Shongololo,shongololo_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0085_shongololo_shongololo_en_page2_overlap_text_block.jpg
86,shongololo,Shongololo,shongololo_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_original.jpg
86,shongololo,Shongololo,shongololo_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_contrast_loss.jpg
86,shongololo,Shongololo,shongololo_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_content_crop.jpg
86,shongololo,Shongololo,shongololo_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_occluding_prompt.jpg
86,shongololo,Shongololo,shongololo_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_clutter_controls.jpg
86,shongololo,Shongololo,shongololo_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_tiny_text_band.jpg
86,shongololo,Shongololo,shongololo_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0086_shongololo_shongololo_en_page3_overlap_text_block.jpg
87,shongololo,Shongololo,shongololo_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_original.jpg
87,shongololo,Shongololo,shongololo_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_contrast_loss.jpg
87,shongololo,Shongololo,shongololo_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_content_crop.jpg
87,shongololo,Shongololo,shongololo_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_occluding_prompt.jpg
87,shongololo,Shongololo,shongololo_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_clutter_controls.jpg
87,shongololo,Shongololo,shongololo_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_tiny_text_band.jpg
87,shongololo,Shongololo,shongololo_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0087_shongololo_shongololo_en_page4_overlap_text_block.jpg
88,shongololo,Shongololo,shongololo_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_original.jpg
88,shongololo,Shongololo,shongololo_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_contrast_loss.jpg
88,shongololo,Shongololo,shongololo_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_content_crop.jpg
88,shongololo,Shongololo,shongololo_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_occluding_prompt.jpg
88,shongololo,Shongololo,shongololo_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_clutter_controls.jpg
88,shongololo,Shongololo,shongololo_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_tiny_text_band.jpg
88,shongololo,Shongololo,shongololo_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0088_shongololo_shongololo_en_page5_overlap_text_block.jpg
89,shongololo,Shongololo,shongololo_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_original.jpg
89,shongololo,Shongololo,shongololo_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_contrast_loss.jpg
89,shongololo,Shongololo,shongololo_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_content_crop.jpg
89,shongololo,Shongololo,shongololo_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_occluding_prompt.jpg
89,shongololo,Shongololo,shongololo_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_clutter_controls.jpg
89,shongololo,Shongololo,shongololo_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_tiny_text_band.jpg
89,shongololo,Shongololo,shongololo_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0089_shongololo_shongololo_en_page6_overlap_text_block.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_original.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_contrast_loss.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_content_crop.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_occluding_prompt.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_clutter_controls.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_tiny_text_band.jpg
90,hello-baby,"Hello, baby!",hello-baby_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0090_hello-baby_hello-baby_page1_overlap_text_block.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_original.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_contrast_loss.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_content_crop.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_occluding_prompt.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_clutter_controls.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_tiny_text_band.jpg
91,hello-baby,"Hello, baby!",hello-baby_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0091_hello-baby_hello-baby_page2_overlap_text_block.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_original.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_contrast_loss.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_content_crop.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_occluding_prompt.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_clutter_controls.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_tiny_text_band.jpg
92,hello-baby,"Hello, baby!",hello-baby_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0092_hello-baby_hello-baby_page3_overlap_text_block.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_original.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_contrast_loss.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_content_crop.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_occluding_prompt.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_clutter_controls.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_tiny_text_band.jpg
93,hello-baby,"Hello, baby!",hello-baby_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0093_hello-baby_hello-baby_page4_overlap_text_block.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_original.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_contrast_loss.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_content_crop.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_occluding_prompt.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_clutter_controls.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_tiny_text_band.jpg
94,hello-baby,"Hello, baby!",hello-baby_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_overlap_text_block.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_original.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_contrast_loss.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_content_crop.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_occluding_prompt.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_clutter_controls.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_tiny_text_band.jpg
95,hello-baby,"Hello, baby!",hello-baby_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_overlap_text_block.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_original.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_contrast_loss.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_content_crop.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_occluding_prompt.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_clutter_controls.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_tiny_text_band.jpg
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_overlap_text_block.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_original.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_contrast_loss.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_content_crop.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_occluding_prompt.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_clutter_controls.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_tiny_text_band.jpg
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_overlap_text_block.jpg
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_original.jpg
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_contrast_loss.jpg
