page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path,public_regression_score
94,hello-baby,"Hello, baby!",hello-baby_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_tiny_text_band.jpg,5.71689257369614
94,hello-baby,"Hello, baby!",hello-baby_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0094_hello-baby_hello-baby_page5_overlap_text_block.jpg,5.846464852607704
95,hello-baby,"Hello, baby!",hello-baby_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_original.jpg,5.872558578987155
95,hello-baby,"Hello, baby!",hello-baby_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_contrast_loss.jpg,5.709263416477702
95,hello-baby,"Hello, baby!",hello-baby_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_content_crop.jpg,5.953472978080124
95,hello-baby,"Hello, baby!",hello-baby_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_occluding_prompt.jpg,5.922231859410428
95,hello-baby,"Hello, baby!",hello-baby_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_clutter_controls.jpg,5.950230347694635
95,hello-baby,"Hello, baby!",hello-baby_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_tiny_text_band.jpg,5.714983843537414
95,hello-baby,"Hello, baby!",hello-baby_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0095_hello-baby_hello-baby_page6_overlap_text_block.jpg,6.026850907029479
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_original.jpg,6.069753212396064
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_contrast_loss.jpg,5.794968159486015
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_content_crop.jpg,5.880647486772484
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_occluding_prompt.jpg,5.9513414759843295
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_clutter_controls.jpg,5.983200963718822
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_tiny_text_band.jpg,5.838113662131521
96,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0096_joannas-grannies_joannas-grannies_en_page1_overlap_text_block.jpg,6.043806783824647
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_original.jpg,5.951638133030987
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_contrast_loss.jpg,5.8042239229024934
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_content_crop.jpg,5.952297713529855
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_occluding_prompt.jpg,5.951325963718812
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_clutter_controls.jpg,5.9358750944822365
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_tiny_text_band.jpg,5.7861981292517
97,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0097_joannas-grannies_joannas-grannies_en_page2_overlap_text_block.jpg,6.013281746031745
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_original.jpg,5.720078609221466
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_contrast_loss.jpg,5.749532218442938
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_content_crop.jpg,5.743123771730918
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_occluding_prompt.jpg,5.74103429705216
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_clutter_controls.jpg,5.770044123204835
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_tiny_text_band.jpg,5.726004157218447
98,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0098_joannas-grannies_joannas-grannies_en_page3_overlap_text_block.jpg,5.793108371126235
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_original.jpg,5.719887093726374
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_contrast_loss.jpg,5.714664399092961
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_content_crop.jpg,5.791501511715795
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_occluding_prompt.jpg,5.802806500377926
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_clutter_controls.jpg,5.739209089191223
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_tiny_text_band.jpg,5.72480243764172
99,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0099_joannas-grannies_joannas-grannies_en_page4_overlap_text_block.jpg,5.889500377928948
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_original.jpg,5.7300757747543445
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_contrast_loss.jpg,5.682943594104316
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_content_crop.jpg,5.793121126228266
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_occluding_prompt.jpg,5.774598356009068
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_clutter_controls.jpg,5.794811696900979
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_tiny_text_band.jpg,5.746244708994705
100,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0100_joannas-grannies_joannas-grannies_en_page5_overlap_text_block.jpg,5.829006046863189
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_original.jpg,5.782351190476186
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_contrast_loss.jpg,5.677757747543466
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_content_crop.jpg,5.774159863945574
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_occluding_prompt.jpg,5.887300453514737
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_clutter_controls.jpg,5.756376133786844
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_tiny_text_band.jpg,5.783489512471653
101,joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0101_joannas-grannies_joannas-grannies_en_page6_overlap_text_block.jpg,5.83401946334089
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_original.jpg,5.803374905517764
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_contrast_loss.jpg,5.77046201814059
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_content_crop.jpg,5.7783718820861685
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_occluding_prompt.jpg,5.837504440665151
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_clutter_controls.jpg,5.712356953892667
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_tiny_text_band.jpg,5.750814673091458
102,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0102_whose-shoe-is-this_whose-shoe-is-this_en_page1_overlap_text_block.jpg,5.755397959183673
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_original.jpg,6.01154875283446
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_contrast_loss.jpg,5.800724489795918
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_content_crop.jpg,6.014561224489788
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_occluding_prompt.jpg,5.782907974300825
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_clutter_controls.jpg,5.978855442176862
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_tiny_text_band.jpg,5.448709467120183
103,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0103_whose-shoe-is-this_whose-shoe-is-this_en_page2_overlap_text_block.jpg,5.693043839758122
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_original.jpg,5.704981575963708
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_contrast_loss.jpg,5.639211640211647
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_content_crop.jpg,5.621067176870742
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_occluding_prompt.jpg,5.705782879818594
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_clutter_controls.jpg,5.718099584278147
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_tiny_text_band.jpg,5.644450396825395
104,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0104_whose-shoe-is-this_whose-shoe-is-this_en_page3_overlap_text_block.jpg,5.7913350340136045
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_original.jpg,5.882792894935749
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_contrast_loss.jpg,5.654162698412696
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_content_crop.jpg,5.831390684051392
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_occluding_prompt.jpg,5.914428949357516
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_clutter_controls.jpg,5.905972600151166
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_tiny_text_band.jpg,5.730148242630385
105,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0105_whose-shoe-is-this_whose-shoe-is-this_en_page4_overlap_text_block.jpg,5.943119425548
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_original.jpg,5.961662509448217
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_contrast_loss.jpg,5.817941987906281
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_content_crop.jpg,6.028519463340885
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_occluding_prompt.jpg,5.997840891912319
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_clutter_controls.jpg,5.966500944822367
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_tiny_text_band.jpg,5.951884070294782
106,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0106_whose-shoe-is-this_whose-shoe-is-this_en_page5_overlap_text_block.jpg,5.954745275888132
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_original.jpg,5.839664115646264
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_contrast_loss.jpg,5.745111678004534
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_content_crop.jpg,5.838668882704599
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_occluding_prompt.jpg,5.928710600907037
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_clutter_controls.jpg,5.8665449735449755
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_tiny_text_band.jpg,5.828811602418749
107,whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0107_whose-shoe-is-this_whose-shoe-is-this_en_page6_overlap_text_block.jpg,5.980363945578235
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_original.jpg,5.842552240087949
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_contrast_loss.jpg,5.761314058956918
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_content_crop.jpg,5.75944623960695
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_occluding_prompt.jpg,5.858614417989413
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_clutter_controls.jpg,5.731019652305362
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_tiny_text_band.jpg,5.756731339758127
108,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0108_amahle-wants-to-help_amahle-wants-to-help_en_page1_overlap_text_block.jpg,5.758475056689343
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_original.jpg,5.863527494331061
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_contrast_loss.jpg,5.692616591080874
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_content_crop.jpg,5.829382369614508
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_occluding_prompt.jpg,5.929698696145129
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_clutter_controls.jpg,5.839492913832195
109,amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0109_amahle-wants-to-help_amahle-wants-to-help_en_page2_tiny_text_band.jpg,5.749024943310655
