Design quality,OOF prediction,grid_edge_0_3,grid_edge_1_1,colorfulness,horizontal_symmetry_error,grid_edge_0_0,vertical_symmetry_error,grid_edge_0_2,grid_edge_0_1
6.0,5.815171296296297,0.15324676,0.06168831,0.033789832,0.020636588,0.2275974,0.13349812,0.23051947,0.30146104
5.666666666666667,5.851514550264547,0.07159091,0.14935064,0.09661386,0.032286268,0.06883117,0.18745258,0.059415583,0.058766235
5.333333333333333,6.061833774250443,0.05762987,0.16233766,0.25774756,0.0444969,0.1099026,0.17795326,0.11022727,0.14675325
5.666666666666667,5.77637962962963,0.08782467,0.15324676,0.18620783,0.09336454,0.122727275,0.27547914,0.13474026,0.15892857
6.0,5.862647045855379,0.0,0.055844154,0.088577166,0.030715609,0.0,0.17969108,0.069480516,0.06818182
6.0,5.971835317460312,0.081493504,0.055357143,0.21007723,0.039701212,0.16185065,0.11690498,0.09659091,0.1327922
5.333333333333333,6.006966269841269,0.08376624,0.1396104,0.2932014,0.44603348,0.07467532,0.16996892,0.04042208,0.14074676
4.333333333333333,5.720254409171073,0.114448056,0.05779221,0.15723097,0.0775266,0.16639611,0.220398,0.19058442,0.22678572
5.5,5.730092923280428,0.10454545,0.07857143,0.14363028,0.07382944,0.15616883,0.22284226,0.17012987,0.10373376
5.666666666666667,5.746664847883587,0.04448052,0.0,0.033925883,0.01791411,0.15064935,0.12965305,0.049837664,0.10730519
5.666666666666667,5.437070656966489,0.05746753,0.0,0.19867018,0.013444234,0.17061688,0.040953666,0.041233767,0.06055195
6.666666666666667,5.660567570546743,0.10827922,0.03603896,0.46916258,0.013343653,0.07775974,0.16551259,0.058603898,0.07824675
4.666666666666667,5.95183708112874,0.06428572,0.006168831,0.24876083,0.014173491,0.081655845,0.121367306,0.09107143,0.12548701
6.0,5.939010802469136,0.06720779,0.073214285,0.08309639,0.024624437,0.16136363,0.20571242,0.07272727,0.13701299
5.666666666666667,6.1821772486772515,0.06103896,0.11347403,0.18399744,0.25754753,0.08376624,0.23024765,0.09220779,0.28474027
6.0,5.840270612874776,0.081655845,0.09707792,0.05997878,0.060369466,0.17808442,0.21193337,0.05422078,0.10064935
5.333333333333333,5.792453813932985,0.17743507,0.24090908,0.4301863,0.13663648,0.2400974,0.29684758,0.13555194,0.16233766
4.666666666666667,5.865248677248676,0.18944806,0.24707793,0.17748722,0.056014538,0.2125,0.21613845,0.24334416,0.24074675
5.666666666666667,5.606000300625297,0.04025974,0.05324675,0.040664263,0.028550904,0.1728896,0.040132724,0.055844154,0.09659091
5.333333333333333,5.823707671957675,0.037012987,0.017857144,0.032119427,0.01621051,0.07581169,0.06399945,0.035227273,0.07808442
5.333333333333333,5.555732744107741,0.24172078,0.262013,0.44521955,0.09578654,0.32646105,0.24340558,0.16801947,0.24090908
6.0,5.899680886243386,0.05487013,0.0637987,0.3518478,0.01307512,0.08896104,0.22856165,0.09415584,0.10438312
5.666666666666667,5.902685074955906,0.14285715,0.05633117,0.11303723,0.019818261,0.17873377,0.25814188,0.1551948,0.21672077
5.333333333333333,6.047019570707062,0.10535714,0.15844156,0.15040058,0.10928417,0.13603896,0.13844301,0.08668831,0.16006494
6.666666666666667,5.872821759259256,0.06055195,0.13782467,0.17484462,0.015454102,0.1211039,0.09964758,0.030844156,0.11363637
6.333333333333333,5.992064814814818,0.09318182,0.17435065,0.19506781,0.24118851,0.16266234,0.26781154,0.10714286,0.12743506
5.666666666666667,5.703305445326282,0.21834415,0.03198052,0.16688198,0.05550622,0.17711039,0.11975251,0.14951299,0.21444805
4.666666666666667,5.905214616402119,0.09025974,0.02288961,0.19556813,0.08986286,0.1689935,0.19760789,0.1150974,0.11071429
5.333333333333333,5.863694499559076,0.16461039,0.07467532,0.23432973,0.03482702,0.15957792,0.14670612,0.089123376,0.1366883
6.333333333333333,5.719430224867725,0.22987013,0.15146104,0.19270723,0.1311696,0.19204545,0.3476409,0.28733766,0.32012987
5.666666666666667,5.924833333333333,0.042045455,0.13133118,0.22253409,0.038751356,0.033603895,0.18888707,0.06737013,0.08961039
5.0,5.638212301587299,0.17987013,0.018181818,0.11917642,0.01572115,0.24626623,0.10954852,0.1737013,0.24512987
6.666666666666667,6.038697530864194,0.051136363,0.17564934,0.22961947,0.020341644,0.11753247,0.109769374,0.10909091,0.21363637
7.0,5.853048941798948,0.094805196,0.025811689,0.08609838,0.1820048,0.14318182,0.08973513,0.060389612,0.065746754
6.666666666666667,5.8696843033509705,0.07272727,0.1637987,0.07218775,0.035157807,0.110551946,0.13511936,0.19886364,0.275487
5.666666666666667,5.759491071428582,0.08116883,0.14042208,0.05173503,0.035016008,0.22418831,0.11769549,0.111363634,0.19675325
6.0,6.08091181657849,0.057954546,0.10340909,0.26932523,0.03014827,0.09529221,0.19754238,0.07110389,0.105844155
5.666666666666667,5.792598214285713,0.11915585,0.07857143,0.09141884,0.03168004,0.15633117,0.13783805,0.12987013,0.16444805
5.666666666666667,5.680030533509703,0.118993506,0.14788961,0.11957018,0.08208565,0.28019482,0.19418074,0.1922078,0.2521104
6.666666666666667,5.728464506172835,0.07564935,0.047564935,0.031413298,0.018729225,0.2275974,0.11453069,0.045292206,0.13198052
6.333333333333333,6.215802248677245,0.059577923,0.037175324,0.06597488,0.015847232,0.09724026,0.10295445,0.043506492,0.097402595
5.666666666666667,5.574439925044094,0.21558441,0.05974026,0.17956585,0.07935141,0.22743507,0.22259685,0.19788961,0.25795454
5.666666666666667,5.786695105820107,0.05974026,0.07824675,0.23848341,0.028414903,0.056818184,0.12052497,0.12012987,0.13409092
6.5,5.858901014109343,0.039772727,0.16996753,0.35619166,0.0116505595,0.040746752,0.09476829,0.025324676,0.04464286
6.666666666666667,5.769681106701947,0.059577923,0.050649352,0.17314097,0.013542697,0.040584415,0.2359497,0.08051948,0.07386363
6.0,5.79768783068783,0.075974025,0.05324675,0.011415607,0.014628505,0.10616883,0.09344924,0.10633117,0.12337662
5.0,5.635973324514988,0.212987,0.18068182,0.1596033,0.14053886,0.29983765,0.17768258,0.21233766,0.19756493
4.333333333333333,5.798581349206347,0.05,0.22532468,0.0675463,0.017633563,0.108766235,0.06560674,0.16282468,0.19366883
5.333333333333333,5.779932639890975,0.08944805,0.20016234,0.5071709,0.16403067,0.15292208,0.35043642,0.09642857,0.12613636
5.333333333333333,5.930604717813049,0.022402598,0.013311688,0.367402,0.060789984,0.1275974,0.18331417,0.027435064,0.12483766
6.0,5.274350529100531,0.13409092,0.0,0.014717261,0.024307119,0.19512987,0.11239405,0.08668831,0.18392856
4.666666666666667,5.7454311067019495,0.13782467,0.052597404,0.29038525,0.029571904,0.24772727,0.15565641,0.10146104,0.11071429
6.5,5.912550485008821,0.015746754,0.07224026,0.24910589,0.075435735,0.013474026,0.18889084,0.097402595,0.09724026
5.5,5.850249669312167,0.07451299,0.1698052,0.061665155,0.04129495,0.1474026,0.15545787,0.07564935,0.10535714
6.666666666666667,5.808779100529099,0.10227273,0.17256494,0.049262278,0.10885186,0.2603896,0.17406268,0.09512987,0.22987013
5.0,6.079957010582016,0.081655845,0.10178571,0.23017909,0.30910182,0.12792207,0.12918814,0.081655845,0.18717532
5.666666666666667,6.0283396164021195,0.08603896,0.08847403,0.24336684,0.31437907,0.15551949,0.1730449,0.13620129,0.19025974
6.0,5.625591820987652,0.06623377,0.15698051,0.03450591,0.042573296,0.2284091,0.08613848,0.0762987,0.12029221
6.666666666666667,5.8853995811287465,0.06185065,0.026623376,0.1200999,0.03043042,0.09788961,0.5515625,0.078733765,0.09675325
7.333333333333333,5.7519707892416205,0.09707792,0.078733765,0.15775491,0.04768468,0.18262987,0.27312088,0.105844155,0.14107142
6.0,5.742311177248672,0.08230519,0.36006492,0.122519374,0.056375295,0.11298701,0.1506954,0.1926948,0.19691558
6.333333333333333,5.780392195767195,0.08831169,0.04707792,0.023577064,0.024102336,0.1435065,0.09378903,0.06931818,0.1797078
6.0,5.909959215167549,0.06185065,0.10357143,0.024087068,0.036008947,0.19464286,0.10725323,0.04935065,0.084415585
6.5,5.6525737433862515,0.06396104,0.026785715,0.044091996,0.01735146,0.18733767,0.035845444,0.04707792,0.076136366
6.0,5.7900814594356325,0.070292205,0.02094156,0.11330786,0.011616818,0.1099026,0.041604124,0.045454547,0.07840909
4.333333333333333,5.607634589947092,0.12029221,0.022727273,0.34722418,0.014284079,0.15746753,0.1423498,0.06347403,0.08944805
6.0,5.564252645502638,0.10422078,0.0,0.18043469,0.020080892,0.12516233,0.116377406,0.12873377,0.13506493
6.666666666666667,5.687290674603165,0.05746753,0.059577923,0.023551809,0.011976195,0.058603898,0.094264574,0.087012984,0.101298705
7.333333333333333,5.936591820987651,0.09058441,0.12353896,0.10313969,0.13287646,0.07922078,0.2894294,0.09772728,0.056493506
5.333333333333333,5.677057539682538,0.100324675,0.28733766,0.06928352,0.09516194,0.23555195,0.30183688,0.12662338,0.1512987
5.666666666666667,5.723541335978839,0.17694806,0.24188311,0.107307136,0.043448683,0.14902598,0.14203073,0.2642857,0.27905846
6.333333333333333,5.862820767195766,0.12288961,0.12516233,0.3206887,0.13242847,0.12727273,0.2578941,0.1125,0.118831165
4.666666666666667,5.623681106701941,0.11558442,0.1224026,0.11492838,0.058885984,0.1849026,0.12723516,0.073051944,0.18133117
6.666666666666667,6.050095238095239,0.05909091,0.042532466,0.3190013,0.0435805,0.18522727,0.13359271,0.024837662,0.09431818
5.0,5.711225859788366,0.11071429,0.075974025,0.39462364,0.035436925,0.09383117,0.17861432,0.1310065,0.13441558
6.666666666666667,5.761928571428573,0.0625,0.06363636,0.088483885,0.020446632,0.07272727,0.31516302,0.07548701,0.09366883
5.666666666666667,5.721119819223991,0.09172078,0.09123377,0.13253643,0.025202237,0.23262987,0.096200906,0.09642857,0.15357143
5.333333333333333,5.853149691358019,0.07451299,0.112337664,0.24655911,0.042572875,0.070454545,0.327196,0.12012987,0.12094156
6.333333333333333,5.857902667548498,0.09042208,0.033766232,0.1467267,0.03073422,0.21412338,0.123844676,0.15681818,0.24577922
6.0,5.784530423280423,0.053084414,0.079707794,0.39930183,0.022140289,0.06396104,0.39803362,0.089123376,0.14009741
5.666666666666667,5.775403659611988,0.08896104,0.059902597,0.39019012,0.08234937,0.18831168,0.11837358,0.033603895,0.17629871
6.0,5.932858465608456,0.108766235,0.29902598,0.31672454,0.040701766,0.13474026,0.20705193,0.07743506,0.11931818
5.0,5.751438712522037,0.07646104,0.15178572,0.014568598,0.035587914,0.16688311,0.082970485,0.053084414,0.11185065
5.0,5.835536706349206,0.075974025,0.28262988,0.0,0.060110606,0.18474026,0.11851303,0.076948054,0.17743507
5.666666666666667,5.719209435626104,0.09042208,0.11217532,0.3468464,0.010990861,0.08587662,0.23598406,0.1025974,0.10243507
6.0,5.828928240740739,0.06428572,0.102110386,0.22030944,0.078944,0.12418831,0.20107175,0.042532466,0.077922076
6.5,5.783561507936504,0.084253244,0.06266234,0.30516443,0.03475818,0.10909091,0.21653832,0.08863636,0.10714286
6.0,5.826139550264548,0.12159091,0.1823052,0.06109126,0.035750035,0.116071425,0.13515499,0.2099026,0.21038961
6.0,6.118958543771048,0.087337665,0.25633118,0.19657123,0.10730403,0.18409091,0.214064,0.05081169,0.11071429
6.333333333333333,6.165468915343918,0.058766235,0.07711039,0.24294284,0.047321144,0.16850649,0.14692867,0.03327922,0.06915584
6.0,5.869342261904758,0.06185065,0.012662338,0.19230615,0.03968399,0.10730519,0.13600822,0.056493506,0.10487013
6.666666666666667,5.652332762145257,0.0,0.013798702,0.1739208,0.13303299,0.06899351,0.25582576,0.0,0.04707792
6.0,6.0277578262786555,0.040746752,0.24172078,0.1890284,0.039066795,0.040584415,0.13077597,0.0073051946,0.017857144
4.666666666666667,5.796177910052909,0.13766234,0.11866883,0.17586528,0.11859588,0.14675325,0.41716897,0.08555195,0.09237013
6.0,5.63620469576719,0.12954545,0.075974025,0.30828133,0.023510275,0.22727273,0.4410707,0.10097402,0.23863636
5.666666666666667,5.915008597883598,0.003409091,0.073376626,0.075101756,0.015605176,0.012012987,0.21327598,0.04853896,0.049512986
6.0,5.724186397707231,0.106006496,0.0362013,0.1447391,0.024269724,0.12288961,0.2592795,0.14642857,0.14561689
4.0,5.870648478835974,0.12597403,0.05422078,0.18879741,0.036458656,0.15633117,0.2235901,0.09659091,0.12922078
5.333333333333333,5.86809018759018,0.07954545,0.12435065,0.3987037,0.007918895,0.11168831,0.31189758,0.09902597,0.1237013
6.0,5.975987874779544,0.08246753,0.03766234,0.2025179,0.04165454,0.08181818,0.14561757,0.15503247,0.13847403
5.666666666666667,5.9118542768959434,0.07548701,0.021428572,0.061866894,0.021659413,0.16672078,0.09396244,0.075974025,0.124675326
6.333333333333333,5.8360174162257445,0.059902597,0.09918831,0.0,0.025327161,0.15844156,0.115562625,0.051785715,0.07678571
6.0,5.899290895061724,0.088149354,0.2099026,0.07121823,0.10172171,0.13782467,0.15776502,0.08506493,0.119967535
6.333333333333333,5.8673048941798935,0.039772727,0.050324675,0.100258134,0.028190933,0.078896105,0.19096927,0.076136366,0.088149354
6.0,5.827405643738976,0.031006493,0.03327922,0.026815483,0.01682664,0.07727273,0.1422324,0.08327922,0.08327922
6.666666666666667,5.951349867724868,0.10844156,0.17905845,0.2227019,0.02841359,0.15357143,0.21103409,0.15941559,0.17402597
5.333333333333333,5.975724647266312,0.10535714,0.055681817,0.2721598,0.06796757,0.09448052,0.3750226,0.1137987,0.12597403
5.666666666666667,5.793752976190478,0.032792207,0.0,0.036852553,0.010112958,0.12775974,0.030175224,0.018181818,0.027922077
6.0,5.861170083774253,0.09626623,0.04155844,0.12902835,0.038052555,0.18392856,0.090887636,0.14967532,0.14415585
6.0,5.958837962962956,0.11590909,0.1,0.21226163,0.043403964,0.13522728,0.21672554,0.105844155,0.13165584
5.333333333333333,5.772768738977072,0.07272727,0.05503247,0.19843757,0.015016623,0.17548701,0.12721714,0.09788961,0.15844156
5.666666666666667,5.70722817460317,0.046753246,0.0,0.035309125,0.011014652,0.05048701,0.05192277,0.07824675,0.094805196
5.666666666666667,5.883886574074074,0.13230519,0.050649352,0.28522325,0.043276154,0.11574675,0.14329925,0.11185065,0.09918831
6.666666666666667,5.651811067019394,0.15178572,0.1573052,0.18770768,0.122593954,0.21542208,0.20243952,0.119642854,0.21753247
4.666666666666667,5.642153549382721,0.12029221,0.0,0.09259983,0.013919024,0.19285715,0.079795204,0.077922076,0.10340909
5.0,6.187346340388004,0.05324675,0.119642854,0.39027077,0.023611087,0.08652598,0.07235658,0.06103896,0.06801948
7.0,5.869523779461275,0.051623378,0.070454545,0.20088522,0.017260484,0.062175326,0.16227548,0.053409092,0.062337663
5.5,6.0295548941798955,0.047727272,0.10243507,0.13432728,0.013621227,0.052435067,0.1685436,0.05081169,0.047402598
7.0,5.733337962962962,0.06542208,0.0,0.19447601,0.015484569,0.18133117,0.09985418,0.056655843,0.12386364
6.666666666666667,5.955958363395855,0.1064935,0.19399351,0.04664409,0.19171965,0.19155844,0.17823897,0.07905844,0.17451298
6.333333333333333,5.765093033509703,0.107792206,0.17467533,0.20829733,0.04904841,0.083441556,0.17871779,0.08214286,0.09155844
5.666666666666667,5.811948743386241,0.05892857,0.04935065,0.1254586,0.10570253,0.18198052,0.069066085,0.039772727,0.12353896
5.666666666666667,5.99878802910054,0.07256494,0.047402598,0.2308984,0.022939788,0.12516233,0.1324527,0.051623378,0.13685066
5.333333333333333,5.722013888888886,0.11185065,0.073214285,0.14917725,0.06091981,0.16834415,0.17448922,0.1310065,0.13538961
5.0,5.818319113756609,0.08035714,0.006818182,0.040312845,0.22986023,0.16006494,0.06678372,0.049188312,0.16672078
5.666666666666667,5.912368606701942,0.17256494,0.111363634,0.24913229,0.13005632,0.19902597,0.14646111,0.20698053,0.20340909
6.333333333333333,5.774404761904759,0.16152598,0.22792208,0.053615086,0.02926876,0.19025974,0.15019743,0.20746753,0.25227273
5.333333333333333,5.706443121693127,0.06720779,0.09237013,0.05010983,0.020845065,0.04512987,0.25176454,0.023701299,0.037012987
5.666666666666667,5.925779761904766,0.06428572,0.12954545,0.026502054,0.03767325,0.15389611,0.12626065,0.10568182,0.12288961
6.333333333333333,5.7860479497354484,0.12207792,0.08668831,0.1547343,0.036248047,0.21396104,0.14144215,0.0698052,0.12305195
5.333333333333333,5.934837682379347,0.013474026,0.22110389,0.08666982,0.030022223,0.007142857,0.20379685,0.033603895,0.013798702
6.333333333333333,6.0284727733686125,0.052922077,0.11266234,0.3054029,0.028001342,0.06964286,0.15535684,0.09301948,0.122727275
6.0,5.594919973544971,0.07857143,0.04805195,0.15103018,0.026428435,0.15,0.18037212,0.11477273,0.18035714
5.333333333333333,5.952067901234561,0.04025974,0.056168832,0.2104466,0.07990818,0.055844154,0.17614836,0.0064935065,0.065746754
5.666666666666667,5.870363095238094,0.05974026,0.19805194,0.35180882,0.039536383,0.100162335,0.2057592,0.09123377,0.08961039
6.666666666666667,5.8030927028218695,0.042207792,0.036525972,0.1257022,0.013211771,0.038961038,0.14769928,0.09642857,0.10081169
5.333333333333333,5.921649360670188,0.06542208,0.17840908,0.20835082,0.07779831,0.17857143,0.1823516,0.117045455,0.24983767
6.0,5.71222530864198,0.09155844,0.16266234,0.16083804,0.109742194,0.11525974,0.23770998,0.09626623,0.07175325
6.0,5.909954034391545,0.08311688,0.058116883,0.15743747,0.013322453,0.0887987,0.20130274,0.14756493,0.14886364
6.5,5.8664460978836015,0.058116883,0.022564935,0.019162685,0.033301864,0.09399351,0.12120907,0.07353896,0.16282468
7.0,5.662470418470413,0.060876623,0.007954545,0.1976553,0.024286017,0.07451299,0.09716231,0.16461039,0.16834415
6.0,5.811223434744271,0.0637987,0.0012987013,0.03618749,0.019370906,0.16753247,0.116979755,0.057142857,0.13944805
6.0,5.810926587301586,0.09074675,0.1137987,0.052089687,0.040961284,0.17532468,0.14098187,0.048701297,0.13863637
6.333333333333333,5.834716269841264,0.077922076,0.108766235,0.2406275,0.11280328,0.14107142,0.23456016,0.15357143,0.18246754
5.666666666666667,5.694393849206356,0.100162335,0.047727272,0.01453904,0.04522626,0.14253247,0.1313518,0.20633116,0.21931818
5.0,5.741125551146381,0.15146104,0.08506493,0.2503044,0.047013458,0.17613636,0.2220572,0.14772727,0.18051948
6.666666666666667,5.996421957671958,0.06055195,0.14529221,0.1793782,0.14001362,0.089123376,0.16777276,0.1336039,0.17743507
5.333333333333333,6.035498015873008,0.16396104,0.22191559,0.1768778,0.22880146,0.19204545,0.20592377,0.22077923,0.20259741
5.333333333333333,5.706881944444442,0.111363634,0.13003246,0.17305088,0.0355387,0.19318181,0.14431885,0.070292205,0.1599026
6.0,5.755135582010572,0.15795454,0.17629871,0.098378785,0.07666145,0.23766233,0.13529493,0.16737013,0.22256494
5.333333333333333,5.815351300705473,0.08896104,0.27256495,0.1353102,0.084019415,0.29220778,0.17128506,0.08863636,0.26363635
4.666666666666667,6.079666776895937,0.06168831,0.04788961,0.02027485,0.010250522,0.15097402,0.122727305,0.070454545,0.11558442
5.333333333333333,5.753004519400349,0.12224026,0.16834415,0.050940927,0.052287754,0.14918831,0.09788671,0.114285715,0.20487013
5.333333333333333,5.585286596119931,0.18977273,0.1728896,0.044306632,0.05207097,0.13766234,0.22396311,0.13003246,0.23425324
6.333333333333333,5.849672288359791,0.068506494,0.084415585,0.17767292,0.022535263,0.11818182,0.18207195,0.17272727,0.23181818
6.0,6.0311960978835915,0.108603895,0.23295455,0.2767025,0.030230036,0.16006494,0.15665476,0.13262987,0.15844156
6.0,6.086650132275131,0.08587662,0.14431818,0.30366582,0.041017707,0.16915585,0.14203206,0.09058441,0.16006494
5.666666666666667,5.653175264550269,0.0875,0.0064935065,0.14121106,0.07453798,0.1310065,0.17561094,0.06266234,0.13798702
6.333333333333333,5.950263227513235,0.06883117,0.26412338,0.21337706,0.050173834,0.18555194,0.18787716,0.08587662,0.15681818
5.0,5.860370811287476,0.081493504,0.068668835,0.075622104,0.021527626,0.14529221,0.19811206,0.045454547,0.0762987
7.0,5.793303571428572,0.071428575,0.0050324677,0.063870944,0.029830977,0.18831168,0.12926927,0.06444805,0.13230519
6.333333333333333,6.031973434744262,0.023051947,0.23084415,0.21375655,0.10249093,0.0,0.28908956,0.052435067,0.04788961
5.333333333333333,5.633180114638448,0.075162336,0.07272727,0.045775868,0.026508449,0.26623377,0.084451035,0.097564936,0.14448053
6.0,5.382841049382718,0.1775974,0.10146104,0.058186594,0.03152835,0.21737012,0.6683461,0.2569805,0.3038961
5.0,5.5659239417989514,0.12808442,0.064935066,0.17704871,0.027267143,0.16704546,0.15482558,0.15714286,0.1625
4.0,5.8565105820105865,0.09025974,0.013636364,0.17254743,0.016718818,0.17483766,0.18096013,0.14042208,0.19074675
6.0,5.837141093474432,0.09107143,0.1599026,0.17648256,0.03938658,0.17077923,0.16331522,0.15860389,0.24642856
6.0,5.750935405643749,0.04107143,0.0,0.0,0.019148285,0.12808442,0.039291658,0.122727275,0.17532468
6.333333333333333,5.985273258377428,0.046103895,0.07386363,0.24642977,0.017053753,0.070616886,0.1549984,0.043181818,0.07435065
6.0,5.838095458553793,0.0698052,0.114285715,0.024144918,0.050060857,0.20681818,0.13185303,0.13733767,0.18133117
6.333333333333333,5.506986992945331,0.12353896,0.23490259,0.01319607,0.051696274,0.21639611,0.11959018,0.20681818,0.24724026
6.666666666666667,5.9122806437389706,0.050649352,0.11915585,0.18648595,0.01591947,0.092045456,0.13025495,0.024512988,0.084577926
6.0,5.9283608906525584,0.052435067,0.2569805,0.16065574,0.02530273,0.06103896,0.2019973,0.0849026,0.09058441
6.333333333333333,5.845154100529102,0.06461039,0.16444805,0.16201916,0.021533012,0.058603898,0.19360137,0.044155844,0.059902597
6.0,5.758930224867721,0.076948054,0.058603898,0.0,0.028403394,0.119805194,0.12508082,0.0387987,0.10064935
4.333333333333333,5.645347663139331,0.21185064,0.28019482,0.20736818,0.2231053,0.27272728,0.29345018,0.19724026,0.31444806
6.333333333333333,5.976477182539681,0.06022727,0.19172078,0.115794286,0.071611874,0.10519481,0.14087501,0.06883117,0.11282468
5.666666666666667,5.74887764550265,0.04935065,0.014772727,0.2723137,0.012143894,0.09107143,0.1161111,0.04853896,0.06428572
6.0,5.720447530864198,0.06185065,0.021103896,0.055912178,0.5489653,0.22727273,0.15442449,0.078896105,0.1150974
5.333333333333333,5.735965167548499,0.099350646,0.10178571,0.026352106,0.047447488,0.18262987,0.23993216,0.19480519,0.21444805
5.0,5.926716380070546,0.07775974,0.026298702,0.057502028,0.18768977,0.09724026,0.1945654,0.1112013,0.15941559
5.666666666666667,5.872790674603177,0.14220779,0.17029221,0.10256846,0.09329393,0.15503247,0.15701334,0.18214285,0.17873377
6.666666666666667,6.02380753968253,0.06314935,0.041720778,0.17348574,0.025529837,0.17646104,0.111333445,0.060064934,0.09902597
6.666666666666667,5.879291776895948,0.043668833,0.13149351,0.12808572,0.1995358,0.056818184,0.32627848,0.079707794,0.13928571
6.333333333333333,6.026415564373906,0.04301948,0.05324675,0.0,0.016548809,0.14301948,0.032407653,0.007792208,0.04464286
6.666666666666667,5.752289021164025,0.12012987,0.14951299,0.035287242,0.0451345,0.27240258,0.13267107,0.12418831,0.20795454
6.0,5.7333236331569655,0.084253244,0.20081168,0.1487492,0.04628768,0.17873377,0.11124429,0.119642854,0.2012987
6.333333333333333,5.939400132275133,0.040746752,0.07922078,0.34844306,0.01946175,0.12922078,0.19595712,0.0387987,0.11168831
6.666666666666667,5.640404651675485,0.0,0.12987013,0.4533887,0.015536262,0.0,0.07850981,0.035551947,0.03198052
5.666666666666667,5.990805335097001,0.09951299,0.17629871,0.0072179926,0.04848413,0.16314936,0.1836468,0.07581169,0.13928571
6.333333333333333,5.911329084495743,0.18457793,0.0762987,0.31804553,0.21990126,0.13084416,0.21275254,0.14707792,0.12532468
6.333333333333333,5.71050432900433,0.15811688,0.08230519,0.027690243,0.027437322,0.2215909,0.13288322,0.1349026,0.19383118
7.0,5.833544642857155,0.120779224,0.090097405,0.2661725,0.07524904,0.1349026,0.23067369,0.28685066,0.29545453
6.333333333333333,5.768569444444444,0.10422078,0.3400974,0.051763184,0.061573844,0.14220779,0.13927959,0.11931818,0.1525974
5.333333333333333,5.804600749559076,0.11655844,0.20941558,0.15975443,0.13199553,0.2413961,0.22625344,0.13474026,0.21801949
5.0,5.834344135802468,0.09334416,0.07581169,0.15576379,0.070091605,0.16217533,0.13108796,0.1659091,0.14837663
6.0,5.7560145502645454,0.12029221,0.065746754,0.16629682,0.07037045,0.17240259,0.1308476,0.16233766,0.16607143
4.666666666666667,5.84861474867725,0.16103896,0.1961039,0.08477966,0.044624016,0.16071428,0.16682029,0.16396104,0.25827923
4.666666666666667,5.562068672839513,0.20811689,0.10178571,0.050016988,0.045604575,0.17240259,0.30411386,0.23782468,0.250487
6.0,5.84565542328042,0.11201299,0.27353895,0.082171515,0.16064875,0.17613636,0.13047254,0.10422078,0.22110389
5.333333333333333,5.6582394179894155,0.09350649,0.09512987,0.07215361,0.020399906,0.15146104,0.0960136,0.14107142,0.17516233
5.666666666666667,5.6955795855379225,0.09626623,0.25146103,0.08585086,0.050865397,0.19756493,0.20219897,0.22288962,0.26233765
6.0,5.823527777777778,0.10925325,0.097564936,0.19988284,0.030890895,0.21915585,0.15260676,0.13327922,0.2612013
5.666666666666667,5.854517857142849,0.0762987,0.11217532,0.015351586,0.037111405,0.116883114,0.09983984,0.089123376,0.14707792
5.333333333333333,5.5338035714285665,0.045941558,0.090097405,0.18125789,0.07508396,0.2012987,0.18530427,0.1237013,0.18652597
5.333333333333333,5.525353174603174,0.09123377,0.05487013,0.05965334,0.021287218,0.17467533,0.120690286,0.11493506,0.1676948
6.0,6.0423786375661255,0.09074675,0.21720779,0.078298196,0.13234703,0.2314935,0.148361,0.08782467,0.1676948
6.333333333333333,5.578133096841427,0.04853896,0.0,0.0107509885,0.01021883,0.1349026,0.14983734,0.09237013,0.13733767
6.666666666666667,5.554255842151676,0.119805194,0.09675325,0.22892614,0.09975157,0.11022727,0.40949202,0.1512987,0.12743506
4.666666666666667,5.881434603976275,0.091883115,0.070454545,0.12908658,0.071593724,0.21412338,0.1419495,0.033766232,0.18035714
6.333333333333333,5.670426587301583,0.17451298,0.1237013,0.25593966,0.0732947,0.22110389,0.31648564,0.1366883,0.21314935
6.0,6.040774140211644,0.053733766,0.106818184,0.26013008,0.031083355,0.12646104,0.18472397,0.054383118,0.16022727
5.666666666666667,5.656566358024706,0.21266234,0.4069805,0.17148003,0.036396965,0.26672077,0.13557461,0.2668831,0.29334417
6.0,5.745748015873013,0.04431818,0.09090909,0.20337857,0.02781447,0.032954544,0.28545257,0.046266235,0.037175324
6.0,5.804098544973543,0.10827922,0.074188314,0.2262931,0.0337131,0.114285715,0.32006276,0.1737013,0.16737013
6.333333333333333,5.811713403880064,0.08246753,0.084253244,0.26650238,0.032717705,0.107792206,0.27289993,0.09853896,0.1025974
6.666666666666667,5.608064814814803,0.035714287,0.11558442,0.5625581,0.0487226,0.049675323,0.15216418,0.11915585,0.1336039
6.666666666666667,5.733625440917104,0.059902597,0.0,0.0,0.02378498,0.16331169,0.096047334,0.04301948,0.08214286
5.333333333333333,5.738294642857143,0.103896104,0.09577922,0.2525133,0.02350013,0.15162338,0.20867151,0.20405844,0.18912338
6.333333333333333,5.8738511904762,0.16883117,0.26883116,0.22173806,0.059989344,0.18344156,0.22725977,0.13977273,0.13863637
5.666666666666667,5.754566798941792,0.14448053,0.09090909,0.08594427,0.03620742,0.19724026,0.10205301,0.10357143,0.08766234
6.0,5.623017305996469,0.03051948,0.120779224,0.07925197,0.014273843,0.037987012,0.1414673,0.032792207,0.041720778
